freq,imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.2 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.4 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.6 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.8 ))
3.149E6,-620.8E-15,-650.3E-15,-788.6E-15,-825.7E-15
3.150E6,-621.0E-15,-650.5E-15,-788.9E-15,-826.0E-15
3.151E6,-621.2E-15,-650.7E-15,-789.1E-15,-826.3E-15
3.152E6,-621.4E-15,-650.9E-15,-789.4E-15,-826.5E-15
3.153E6,-621.6E-15,-651.1E-15,-789.6E-15,-826.8E-15
3.154E6,-621.8E-15,-651.3E-15,-789.9E-15,-827.1E-15
3.155E6,-622.0E-15,-651.5E-15,-790.1E-15,-827.3E-15
3.156E6,-622.2E-15,-651.7E-15,-790.4E-15,-827.6E-15
3.157E6,-622.4E-15,-651.9E-15,-790.6E-15,-827.8E-15
3.158E6,-622.6E-15,-652.1E-15,-790.9E-15,-828.1E-15
3.159E6,-622.8E-15,-652.3E-15,-791.1E-15,-828.4E-15
3.160E6,-623.0E-15,-652.5E-15,-791.4E-15,-828.6E-15
3.161E6,-623.2E-15,-652.7E-15,-791.6E-15,-828.9E-15
3.162E6,-623.4E-15,-652.9E-15,-791.9E-15,-829.2E-15
3.163E6,-623.6E-15,-653.1E-15,-792.1E-15,-829.4E-15
3.164E6,-623.8E-15,-653.4E-15,-792.4E-15,-829.7E-15
3.165E6,-624.0E-15,-653.6E-15,-792.6E-15,-829.9E-15
3.166E6,-624.2E-15,-653.8E-15,-792.9E-15,-830.2E-15
3.167E6,-624.4E-15,-654.0E-15,-793.1E-15,-830.5E-15
3.168E6,-624.5E-15,-654.2E-15,-793.4E-15,-830.7E-15
3.169E6,-624.7E-15,-654.4E-15,-793.6E-15,-831.0E-15
3.170E6,-624.9E-15,-654.6E-15,-793.9E-15,-831.3E-15
3.171E6,-625.1E-15,-654.8E-15,-794.1E-15,-831.5E-15
3.172E6,-625.3E-15,-655.0E-15,-794.4E-15,-831.8E-15
3.173E6,-625.5E-15,-655.2E-15,-794.6E-15,-832.0E-15
3.174E6,-625.7E-15,-655.4E-15,-794.9E-15,-832.3E-15
3.175E6,-625.9E-15,-655.6E-15,-795.1E-15,-832.6E-15
3.176E6,-626.1E-15,-655.8E-15,-795.4E-15,-832.8E-15
3.177E6,-626.3E-15,-656.0E-15,-795.6E-15,-833.1E-15
3.178E6,-626.5E-15,-656.2E-15,-795.9E-15,-833.3E-15
3.179E6,-626.7E-15,-656.4E-15,-796.1E-15,-833.6E-15
3.180E6,-626.9E-15,-656.7E-15,-796.4E-15,-833.9E-15
3.181E6,-627.1E-15,-656.9E-15,-796.6E-15,-834.1E-15
3.182E6,-627.3E-15,-657.1E-15,-796.9E-15,-834.4E-15
3.183E6,-627.5E-15,-657.3E-15,-797.1E-15,-834.7E-15
3.184E6,-627.7E-15,-657.5E-15,-797.4E-15,-834.9E-15
3.185E6,-627.9E-15,-657.7E-15,-797.6E-15,-835.2E-15
3.186E6,-628.1E-15,-657.9E-15,-797.9E-15,-835.4E-15
3.187E6,-628.3E-15,-658.1E-15,-798.1E-15,-835.7E-15
3.188E6,-628.5E-15,-658.3E-15,-798.4E-15,-836.0E-15
3.189E6,-628.7E-15,-658.5E-15,-798.6E-15,-836.2E-15
3.190E6,-628.9E-15,-658.7E-15,-798.9E-15,-836.5E-15
3.191E6,-629.1E-15,-658.9E-15,-799.1E-15,-836.8E-15
3.192E6,-629.3E-15,-659.1E-15,-799.4E-15,-837.0E-15
3.193E6,-629.5E-15,-659.3E-15,-799.6E-15,-837.3E-15
3.194E6,-629.7E-15,-659.5E-15,-799.9E-15,-837.5E-15
3.195E6,-629.9E-15,-659.8E-15,-800.1E-15,-837.8E-15
3.196E6,-630.1E-15,-660.0E-15,-800.4E-15,-838.1E-15
3.197E6,-630.3E-15,-660.2E-15,-800.6E-15,-838.3E-15
3.198E6,-630.5E-15,-660.4E-15,-800.9E-15,-838.6E-15
3.199E6,-630.7E-15,-660.6E-15,-801.1E-15,-838.9E-15
3.200E6,-630.9E-15,-660.8E-15,-801.4E-15,-839.1E-15
3.201E6,-631.1E-15,-661.0E-15,-801.6E-15,-839.4E-15
3.202E6,-631.2E-15,-661.2E-15,-801.9E-15,-839.6E-15
3.203E6,-631.4E-15,-661.4E-15,-802.1E-15,-839.9E-15
3.204E6,-631.6E-15,-661.6E-15,-802.4E-15,-840.2E-15
3.205E6,-631.8E-15,-661.8E-15,-802.6E-15,-840.4E-15
3.206E6,-632.0E-15,-662.0E-15,-802.9E-15,-840.7E-15
3.207E6,-632.2E-15,-662.2E-15,-803.1E-15,-841.0E-15
3.208E6,-632.4E-15,-662.4E-15,-803.4E-15,-841.2E-15
3.209E6,-632.6E-15,-662.6E-15,-803.6E-15,-841.5E-15
3.210E6,-632.8E-15,-662.9E-15,-803.9E-15,-841.7E-15
3.211E6,-633.0E-15,-663.1E-15,-804.1E-15,-842.0E-15
3.212E6,-633.2E-15,-663.3E-15,-804.4E-15,-842.3E-15
3.213E6,-633.4E-15,-663.5E-15,-804.6E-15,-842.5E-15
3.214E6,-633.6E-15,-663.7E-15,-804.9E-15,-842.8E-15
3.215E6,-633.8E-15,-663.9E-15,-805.2E-15,-843.1E-15
3.216E6,-634.0E-15,-664.1E-15,-805.4E-15,-843.3E-15
3.217E6,-634.2E-15,-664.3E-15,-805.7E-15,-843.6E-15
3.218E6,-634.4E-15,-664.5E-15,-805.9E-15,-843.8E-15
3.219E6,-634.6E-15,-664.7E-15,-806.2E-15,-844.1E-15
3.220E6,-634.8E-15,-664.9E-15,-806.4E-15,-844.4E-15
3.221E6,-635.0E-15,-665.1E-15,-806.7E-15,-844.6E-15
3.222E6,-635.2E-15,-665.3E-15,-806.9E-15,-844.9E-15
3.223E6,-635.4E-15,-665.5E-15,-807.2E-15,-845.1E-15
3.224E6,-635.6E-15,-665.7E-15,-807.4E-15,-845.4E-15
3.225E6,-635.8E-15,-665.9E-15,-807.7E-15,-845.7E-15
3.226E6,-636.0E-15,-666.2E-15,-807.9E-15,-845.9E-15
3.227E6,-636.2E-15,-666.4E-15,-808.2E-15,-846.2E-15
3.228E6,-636.4E-15,-666.6E-15,-808.4E-15,-846.5E-15
3.229E6,-636.6E-15,-666.8E-15,-808.7E-15,-846.7E-15
3.230E6,-636.8E-15,-667.0E-15,-808.9E-15,-847.0E-15
3.231E6,-637.0E-15,-667.2E-15,-809.2E-15,-847.2E-15
3.232E6,-637.2E-15,-667.4E-15,-809.4E-15,-847.5E-15
3.233E6,-637.4E-15,-667.6E-15,-809.7E-15,-847.8E-15
3.234E6,-637.6E-15,-667.8E-15,-809.9E-15,-848.0E-15
3.235E6,-637.8E-15,-668.0E-15,-810.2E-15,-848.3E-15
3.236E6,-638.0E-15,-668.2E-15,-810.4E-15,-848.6E-15
3.237E6,-638.1E-15,-668.4E-15,-810.7E-15,-848.8E-15
3.238E6,-638.3E-15,-668.6E-15,-810.9E-15,-849.1E-15
3.239E6,-638.5E-15,-668.8E-15,-811.2E-15,-849.3E-15
3.240E6,-638.7E-15,-669.0E-15,-811.4E-15,-849.6E-15
3.241E6,-638.9E-15,-669.3E-15,-811.7E-15,-849.9E-15
3.242E6,-639.1E-15,-669.5E-15,-811.9E-15,-850.1E-15
3.243E6,-639.3E-15,-669.7E-15,-812.2E-15,-850.4E-15
3.244E6,-639.5E-15,-669.9E-15,-812.4E-15,-850.7E-15
3.245E6,-639.7E-15,-670.1E-15,-812.7E-15,-850.9E-15
3.246E6,-639.9E-15,-670.3E-15,-812.9E-15,-851.2E-15
3.247E6,-640.1E-15,-670.5E-15,-813.2E-15,-851.4E-15
3.248E6,-640.3E-15,-670.7E-15,-813.4E-15,-851.7E-15
3.249E6,-640.5E-15,-670.9E-15,-813.7E-15,-852.0E-15
3.250E6,-640.7E-15,-671.1E-15,-813.9E-15,-852.2E-15
3.251E6,-640.9E-15,-671.3E-15,-814.2E-15,-852.5E-15
3.252E6,-641.1E-15,-671.5E-15,-814.4E-15,-852.8E-15
3.253E6,-641.3E-15,-671.7E-15,-814.7E-15,-853.0E-15
3.254E6,-641.5E-15,-671.9E-15,-814.9E-15,-853.3E-15
3.255E6,-641.7E-15,-672.1E-15,-815.2E-15,-853.5E-15
3.256E6,-641.9E-15,-672.3E-15,-815.4E-15,-853.8E-15
3.257E6,-642.1E-15,-672.6E-15,-815.7E-15,-854.1E-15
3.258E6,-642.3E-15,-672.8E-15,-815.9E-15,-854.3E-15
3.259E6,-642.5E-15,-673.0E-15,-816.2E-15,-854.6E-15
3.260E6,-642.7E-15,-673.2E-15,-816.4E-15,-854.9E-15
3.261E6,-642.9E-15,-673.4E-15,-816.7E-15,-855.1E-15
3.262E6,-643.1E-15,-673.6E-15,-816.9E-15,-855.4E-15
3.263E6,-643.3E-15,-673.8E-15,-817.2E-15,-855.6E-15
3.264E6,-643.5E-15,-674.0E-15,-817.4E-15,-855.9E-15
3.265E6,-643.7E-15,-674.2E-15,-817.7E-15,-856.2E-15
3.266E6,-643.9E-15,-674.4E-15,-817.9E-15,-856.4E-15
3.267E6,-644.1E-15,-674.6E-15,-818.2E-15,-856.7E-15
3.268E6,-644.3E-15,-674.8E-15,-818.4E-15,-856.9E-15
3.269E6,-644.5E-15,-675.0E-15,-818.7E-15,-857.2E-15
3.270E6,-644.7E-15,-675.2E-15,-818.9E-15,-857.5E-15
3.271E6,-644.9E-15,-675.4E-15,-819.2E-15,-857.7E-15
3.272E6,-645.0E-15,-675.7E-15,-819.4E-15,-858.0E-15
3.273E6,-645.2E-15,-675.9E-15,-819.7E-15,-858.3E-15
3.274E6,-645.4E-15,-676.1E-15,-819.9E-15,-858.5E-15
3.275E6,-645.6E-15,-676.3E-15,-820.2E-15,-858.8E-15
3.276E6,-645.8E-15,-676.5E-15,-820.4E-15,-859.0E-15
3.277E6,-646.0E-15,-676.7E-15,-820.7E-15,-859.3E-15
3.278E6,-646.2E-15,-676.9E-15,-820.9E-15,-859.6E-15
3.279E6,-646.4E-15,-677.1E-15,-821.2E-15,-859.8E-15
3.280E6,-646.6E-15,-677.3E-15,-821.4E-15,-860.1E-15
3.281E6,-646.8E-15,-677.5E-15,-821.7E-15,-860.4E-15
3.282E6,-647.0E-15,-677.7E-15,-821.9E-15,-860.6E-15
3.283E6,-647.2E-15,-677.9E-15,-822.2E-15,-860.9E-15
3.284E6,-647.4E-15,-678.1E-15,-822.4E-15,-861.1E-15
3.285E6,-647.6E-15,-678.3E-15,-822.7E-15,-861.4E-15
3.286E6,-647.8E-15,-678.5E-15,-822.9E-15,-861.7E-15
3.287E6,-648.0E-15,-678.7E-15,-823.2E-15,-861.9E-15
3.288E6,-648.2E-15,-679.0E-15,-823.4E-15,-862.2E-15
3.289E6,-648.4E-15,-679.2E-15,-823.7E-15,-862.5E-15
3.290E6,-648.6E-15,-679.4E-15,-823.9E-15,-862.7E-15
3.291E6,-648.8E-15,-679.6E-15,-824.2E-15,-863.0E-15
3.292E6,-649.0E-15,-679.8E-15,-824.4E-15,-863.2E-15
3.293E6,-649.2E-15,-680.0E-15,-824.7E-15,-863.5E-15
3.294E6,-649.4E-15,-680.2E-15,-824.9E-15,-863.8E-15
3.295E6,-649.6E-15,-680.4E-15,-825.2E-15,-864.0E-15
3.296E6,-649.8E-15,-680.6E-15,-825.4E-15,-864.3E-15
3.297E6,-650.0E-15,-680.8E-15,-825.7E-15,-864.6E-15
3.298E6,-650.2E-15,-681.0E-15,-825.9E-15,-864.8E-15
3.299E6,-650.4E-15,-681.2E-15,-826.2E-15,-865.1E-15
3.300E6,-650.6E-15,-681.4E-15,-826.4E-15,-865.3E-15
3.301E6,-650.8E-15,-681.6E-15,-826.7E-15,-865.6E-15
3.302E6,-651.0E-15,-681.8E-15,-826.9E-15,-865.9E-15
3.303E6,-651.2E-15,-682.1E-15,-827.2E-15,-866.1E-15
3.304E6,-651.4E-15,-682.3E-15,-827.4E-15,-866.4E-15
3.305E6,-651.6E-15,-682.5E-15,-827.7E-15,-866.7E-15
3.306E6,-651.8E-15,-682.7E-15,-827.9E-15,-866.9E-15
3.307E6,-651.9E-15,-682.9E-15,-828.2E-15,-867.2E-15
3.308E6,-652.1E-15,-683.1E-15,-828.4E-15,-867.4E-15
3.309E6,-652.3E-15,-683.3E-15,-828.7E-15,-867.7E-15
3.310E6,-652.5E-15,-683.5E-15,-828.9E-15,-868.0E-15
3.311E6,-652.7E-15,-683.7E-15,-829.2E-15,-868.2E-15
3.312E6,-652.9E-15,-683.9E-15,-829.4E-15,-868.5E-15
3.313E6,-653.1E-15,-684.1E-15,-829.7E-15,-868.7E-15
3.314E6,-653.3E-15,-684.3E-15,-829.9E-15,-869.0E-15
3.315E6,-653.5E-15,-684.5E-15,-830.2E-15,-869.3E-15
3.316E6,-653.7E-15,-684.7E-15,-830.4E-15,-869.5E-15
3.317E6,-653.9E-15,-684.9E-15,-830.7E-15,-869.8E-15
3.318E6,-654.1E-15,-685.2E-15,-830.9E-15,-870.1E-15
3.319E6,-654.3E-15,-685.4E-15,-831.2E-15,-870.3E-15
3.320E6,-654.5E-15,-685.6E-15,-831.4E-15,-870.6E-15
3.321E6,-654.7E-15,-685.8E-15,-831.7E-15,-870.8E-15
3.322E6,-654.9E-15,-686.0E-15,-831.9E-15,-871.1E-15
3.323E6,-655.1E-15,-686.2E-15,-832.2E-15,-871.4E-15
3.324E6,-655.3E-15,-686.4E-15,-832.4E-15,-871.6E-15
3.325E6,-655.5E-15,-686.6E-15,-832.7E-15,-871.9E-15
3.326E6,-655.7E-15,-686.8E-15,-832.9E-15,-872.2E-15
3.327E6,-655.9E-15,-687.0E-15,-833.2E-15,-872.4E-15
3.328E6,-656.1E-15,-687.2E-15,-833.4E-15,-872.7E-15
3.329E6,-656.3E-15,-687.4E-15,-833.7E-15,-872.9E-15
3.330E6,-656.5E-15,-687.6E-15,-833.9E-15,-873.2E-15
3.331E6,-656.7E-15,-687.8E-15,-834.2E-15,-873.5E-15
3.332E6,-656.9E-15,-688.0E-15,-834.5E-15,-873.7E-15
3.333E6,-657.1E-15,-688.2E-15,-834.7E-15,-874.0E-15
3.334E6,-657.3E-15,-688.5E-15,-835.0E-15,-874.3E-15
3.335E6,-657.5E-15,-688.7E-15,-835.2E-15,-874.5E-15
3.336E6,-657.7E-15,-688.9E-15,-835.5E-15,-874.8E-15
3.337E6,-657.9E-15,-689.1E-15,-835.7E-15,-875.0E-15
3.338E6,-658.1E-15,-689.3E-15,-836.0E-15,-875.3E-15
3.339E6,-658.3E-15,-689.5E-15,-836.2E-15,-875.6E-15
3.340E6,-658.5E-15,-689.7E-15,-836.5E-15,-875.8E-15
3.341E6,-658.7E-15,-689.9E-15,-836.7E-15,-876.1E-15
3.342E6,-658.8E-15,-690.1E-15,-837.0E-15,-876.4E-15
3.343E6,-659.0E-15,-690.3E-15,-837.2E-15,-876.6E-15
3.344E6,-659.2E-15,-690.5E-15,-837.5E-15,-876.9E-15
3.345E6,-659.4E-15,-690.7E-15,-837.7E-15,-877.1E-15
3.346E6,-659.6E-15,-690.9E-15,-838.0E-15,-877.4E-15
3.347E6,-659.8E-15,-691.1E-15,-838.2E-15,-877.7E-15
3.348E6,-660.0E-15,-691.3E-15,-838.5E-15,-877.9E-15
3.349E6,-660.2E-15,-691.6E-15,-838.7E-15,-878.2E-15
3.350E6,-660.4E-15,-691.8E-15,-839.0E-15,-878.4E-15
3.351E6,-660.6E-15,-692.0E-15,-839.2E-15,-878.7E-15
3.352E6,-660.8E-15,-692.2E-15,-839.5E-15,-879.0E-15
3.353E6,-661.0E-15,-692.4E-15,-839.7E-15,-879.2E-15
3.354E6,-661.2E-15,-692.6E-15,-840.0E-15,-879.5E-15
3.355E6,-661.4E-15,-692.8E-15,-840.2E-15,-879.8E-15
3.356E6,-661.6E-15,-693.0E-15,-840.5E-15,-880.0E-15
3.357E6,-661.8E-15,-693.2E-15,-840.7E-15,-880.3E-15
3.358E6,-662.0E-15,-693.4E-15,-841.0E-15,-880.5E-15
3.359E6,-662.2E-15,-693.6E-15,-841.2E-15,-880.8E-15
3.360E6,-662.4E-15,-693.8E-15,-841.5E-15,-881.1E-15
3.361E6,-662.6E-15,-694.0E-15,-841.7E-15,-881.3E-15
3.362E6,-662.8E-15,-694.2E-15,-842.0E-15,-881.6E-15
3.363E6,-663.0E-15,-694.4E-15,-842.2E-15,-881.9E-15
3.364E6,-663.2E-15,-694.6E-15,-842.5E-15,-882.1E-15
3.365E6,-663.4E-15,-694.9E-15,-842.7E-15,-882.4E-15
3.366E6,-663.6E-15,-695.1E-15,-843.0E-15,-882.6E-15
3.367E6,-663.8E-15,-695.3E-15,-843.2E-15,-882.9E-15
3.368E6,-664.0E-15,-695.5E-15,-843.5E-15,-883.2E-15
3.369E6,-664.2E-15,-695.7E-15,-843.7E-15,-883.4E-15
3.370E6,-664.4E-15,-695.9E-15,-844.0E-15,-883.7E-15
3.371E6,-664.6E-15,-696.1E-15,-844.2E-15,-884.0E-15
3.372E6,-664.8E-15,-696.3E-15,-844.5E-15,-884.2E-15
3.373E6,-665.0E-15,-696.5E-15,-844.7E-15,-884.5E-15
3.374E6,-665.2E-15,-696.7E-15,-845.0E-15,-884.7E-15
3.375E6,-665.4E-15,-696.9E-15,-845.2E-15,-885.0E-15
3.376E6,-665.6E-15,-697.1E-15,-845.5E-15,-885.3E-15
3.377E6,-665.7E-15,-697.3E-15,-845.7E-15,-885.5E-15
3.378E6,-665.9E-15,-697.5E-15,-846.0E-15,-885.8E-15
3.379E6,-666.1E-15,-697.7E-15,-846.2E-15,-886.1E-15
3.380E6,-666.3E-15,-698.0E-15,-846.5E-15,-886.3E-15
3.381E6,-666.5E-15,-698.2E-15,-846.7E-15,-886.6E-15
3.382E6,-666.7E-15,-698.4E-15,-847.0E-15,-886.8E-15
3.383E6,-666.9E-15,-698.6E-15,-847.2E-15,-887.1E-15
3.384E6,-667.1E-15,-698.8E-15,-847.5E-15,-887.4E-15
3.385E6,-667.3E-15,-699.0E-15,-847.7E-15,-887.6E-15
3.386E6,-667.5E-15,-699.2E-15,-848.0E-15,-887.9E-15
3.387E6,-667.7E-15,-699.4E-15,-848.2E-15,-888.2E-15
3.388E6,-667.9E-15,-699.6E-15,-848.5E-15,-888.4E-15
3.389E6,-668.1E-15,-699.8E-15,-848.7E-15,-888.7E-15
3.390E6,-668.3E-15,-700.0E-15,-849.0E-15,-888.9E-15
3.391E6,-668.5E-15,-700.2E-15,-849.2E-15,-889.2E-15
3.392E6,-668.7E-15,-700.4E-15,-849.5E-15,-889.5E-15
3.393E6,-668.9E-15,-700.6E-15,-849.7E-15,-889.7E-15
3.394E6,-669.1E-15,-700.8E-15,-850.0E-15,-890.0E-15
3.395E6,-669.3E-15,-701.1E-15,-850.2E-15,-890.2E-15
3.396E6,-669.5E-15,-701.3E-15,-850.5E-15,-890.5E-15
3.397E6,-669.7E-15,-701.5E-15,-850.7E-15,-890.8E-15
3.398E6,-669.9E-15,-701.7E-15,-851.0E-15,-891.0E-15
3.399E6,-670.1E-15,-701.9E-15,-851.2E-15,-891.3E-15
3.400E6,-670.3E-15,-702.1E-15,-851.5E-15,-891.6E-15
3.401E6,-670.5E-15,-702.3E-15,-851.7E-15,-891.8E-15
3.402E6,-670.7E-15,-702.5E-15,-852.0E-15,-892.1E-15
3.403E6,-670.9E-15,-702.7E-15,-852.2E-15,-892.3E-15
3.404E6,-671.1E-15,-702.9E-15,-852.5E-15,-892.6E-15
3.405E6,-671.3E-15,-703.1E-15,-852.7E-15,-892.9E-15
3.406E6,-671.5E-15,-703.3E-15,-853.0E-15,-893.1E-15
3.407E6,-671.7E-15,-703.5E-15,-853.2E-15,-893.4E-15
3.408E6,-671.9E-15,-703.7E-15,-853.5E-15,-893.7E-15
3.409E6,-672.1E-15,-703.9E-15,-853.7E-15,-893.9E-15
3.410E6,-672.3E-15,-704.1E-15,-854.0E-15,-894.2E-15
3.411E6,-672.5E-15,-704.4E-15,-854.2E-15,-894.4E-15
3.412E6,-672.6E-15,-704.6E-15,-854.5E-15,-894.7E-15
3.413E6,-672.8E-15,-704.8E-15,-854.7E-15,-895.0E-15
3.414E6,-673.0E-15,-705.0E-15,-855.0E-15,-895.2E-15
3.415E6,-673.2E-15,-705.2E-15,-855.2E-15,-895.5E-15
3.416E6,-673.4E-15,-705.4E-15,-855.5E-15,-895.8E-15
3.417E6,-673.6E-15,-705.6E-15,-855.7E-15,-896.0E-15
3.418E6,-673.8E-15,-705.8E-15,-856.0E-15,-896.3E-15
3.419E6,-674.0E-15,-706.0E-15,-856.2E-15,-896.5E-15
3.420E6,-674.2E-15,-706.2E-15,-856.5E-15,-896.8E-15
3.421E6,-674.4E-15,-706.4E-15,-856.7E-15,-897.1E-15
3.422E6,-674.6E-15,-706.6E-15,-857.0E-15,-897.3E-15
3.423E6,-674.8E-15,-706.8E-15,-857.2E-15,-897.6E-15
3.424E6,-675.0E-15,-707.0E-15,-857.5E-15,-897.9E-15
3.425E6,-675.2E-15,-707.2E-15,-857.7E-15,-898.1E-15
3.426E6,-675.4E-15,-707.5E-15,-858.0E-15,-898.4E-15
3.427E6,-675.6E-15,-707.7E-15,-858.2E-15,-898.6E-15
3.428E6,-675.8E-15,-707.9E-15,-858.5E-15,-898.9E-15
3.429E6,-676.0E-15,-708.1E-15,-858.7E-15,-899.2E-15
3.430E6,-676.2E-15,-708.3E-15,-859.0E-15,-899.4E-15
3.431E6,-676.4E-15,-708.5E-15,-859.2E-15,-899.7E-15
3.432E6,-676.6E-15,-708.7E-15,-859.5E-15,-900.0E-15
3.433E6,-676.8E-15,-708.9E-15,-859.7E-15,-900.2E-15
3.434E6,-677.0E-15,-709.1E-15,-860.0E-15,-900.5E-15
3.435E6,-677.2E-15,-709.3E-15,-860.2E-15,-900.7E-15
3.436E6,-677.4E-15,-709.5E-15,-860.5E-15,-901.0E-15
3.437E6,-677.6E-15,-709.7E-15,-860.7E-15,-901.3E-15
3.438E6,-677.8E-15,-709.9E-15,-861.0E-15,-901.5E-15
3.439E6,-678.0E-15,-710.1E-15,-861.2E-15,-901.8E-15
3.440E6,-678.2E-15,-710.3E-15,-861.5E-15,-902.0E-15
3.441E6,-678.4E-15,-710.5E-15,-861.7E-15,-902.3E-15
3.442E6,-678.6E-15,-710.8E-15,-862.0E-15,-902.6E-15
3.443E6,-678.8E-15,-711.0E-15,-862.2E-15,-902.8E-15
3.444E6,-679.0E-15,-711.2E-15,-862.5E-15,-903.1E-15
3.445E6,-679.2E-15,-711.4E-15,-862.7E-15,-903.4E-15
3.446E6,-679.4E-15,-711.6E-15,-863.0E-15,-903.6E-15
3.447E6,-679.5E-15,-711.8E-15,-863.2E-15,-903.9E-15
3.448E6,-679.7E-15,-712.0E-15,-863.5E-15,-904.1E-15
3.449E6,-679.9E-15,-712.2E-15,-863.8E-15,-904.4E-15
3.450E6,-680.1E-15,-712.4E-15,-864.0E-15,-904.7E-15
3.451E6,-680.3E-15,-712.6E-15,-864.3E-15,-904.9E-15
3.452E6,-680.5E-15,-712.8E-15,-864.5E-15,-905.2E-15
3.453E6,-680.7E-15,-713.0E-15,-864.8E-15,-905.5E-15
3.454E6,-680.9E-15,-713.2E-15,-865.0E-15,-905.7E-15
3.455E6,-681.1E-15,-713.4E-15,-865.3E-15,-906.0E-15
3.456E6,-681.3E-15,-713.6E-15,-865.5E-15,-906.2E-15
3.457E6,-681.5E-15,-713.9E-15,-865.8E-15,-906.5E-15
3.458E6,-681.7E-15,-714.1E-15,-866.0E-15,-906.8E-15
3.459E6,-681.9E-15,-714.3E-15,-866.3E-15,-907.0E-15
3.460E6,-682.1E-15,-714.5E-15,-866.5E-15,-907.3E-15
3.461E6,-682.3E-15,-714.7E-15,-866.8E-15,-907.6E-15
3.462E6,-682.5E-15,-714.9E-15,-867.0E-15,-907.8E-15
3.463E6,-682.7E-15,-715.1E-15,-867.3E-15,-908.1E-15
3.464E6,-682.9E-15,-715.3E-15,-867.5E-15,-908.3E-15
3.465E6,-683.1E-15,-715.5E-15,-867.8E-15,-908.6E-15
3.466E6,-683.3E-15,-715.7E-15,-868.0E-15,-908.9E-15
3.467E6,-683.5E-15,-715.9E-15,-868.3E-15,-909.1E-15
3.468E6,-683.7E-15,-716.1E-15,-868.5E-15,-909.4E-15
3.469E6,-683.9E-15,-716.3E-15,-868.8E-15,-909.7E-15
3.470E6,-684.1E-15,-716.5E-15,-869.0E-15,-909.9E-15
3.471E6,-684.3E-15,-716.7E-15,-869.3E-15,-910.2E-15
3.472E6,-684.5E-15,-717.0E-15,-869.5E-15,-910.4E-15
3.473E6,-684.7E-15,-717.2E-15,-869.8E-15,-910.7E-15
3.474E6,-684.9E-15,-717.4E-15,-870.0E-15,-911.0E-15
3.475E6,-685.1E-15,-717.6E-15,-870.3E-15,-911.2E-15
3.476E6,-685.3E-15,-717.8E-15,-870.5E-15,-911.5E-15
3.477E6,-685.5E-15,-718.0E-15,-870.8E-15,-911.8E-15
3.478E6,-685.7E-15,-718.2E-15,-871.0E-15,-912.0E-15
3.479E6,-685.9E-15,-718.4E-15,-871.3E-15,-912.3E-15
3.480E6,-686.1E-15,-718.6E-15,-871.5E-15,-912.5E-15
3.481E6,-686.3E-15,-718.8E-15,-871.8E-15,-912.8E-15
3.482E6,-686.4E-15,-719.0E-15,-872.0E-15,-913.1E-15
3.483E6,-686.6E-15,-719.2E-15,-872.3E-15,-913.3E-15
3.484E6,-686.8E-15,-719.4E-15,-872.5E-15,-913.6E-15
3.485E6,-687.0E-15,-719.6E-15,-872.8E-15,-913.8E-15
3.486E6,-687.2E-15,-719.8E-15,-873.0E-15,-914.1E-15
3.487E6,-687.4E-15,-720.0E-15,-873.3E-15,-914.4E-15
3.488E6,-687.6E-15,-720.3E-15,-873.5E-15,-914.6E-15
3.489E6,-687.8E-15,-720.5E-15,-873.8E-15,-914.9E-15
3.490E6,-688.0E-15,-720.7E-15,-874.0E-15,-915.2E-15
3.491E6,-688.2E-15,-720.9E-15,-874.3E-15,-915.4E-15
3.492E6,-688.4E-15,-721.1E-15,-874.5E-15,-915.7E-15
3.493E6,-688.6E-15,-721.3E-15,-874.8E-15,-915.9E-15
3.494E6,-688.8E-15,-721.5E-15,-875.0E-15,-916.2E-15
3.495E6,-689.0E-15,-721.7E-15,-875.3E-15,-916.5E-15
3.496E6,-689.2E-15,-721.9E-15,-875.5E-15,-916.7E-15
3.497E6,-689.4E-15,-722.1E-15,-875.8E-15,-917.0E-15
3.498E6,-689.6E-15,-722.3E-15,-876.0E-15,-917.3E-15
3.499E6,-689.8E-15,-722.5E-15,-876.3E-15,-917.5E-15
3.500E6,-690.0E-15,-722.7E-15,-876.5E-15,-917.8E-15
3.501E6,-690.2E-15,-722.9E-15,-876.8E-15,-918.0E-15
3.502E6,-690.4E-15,-723.1E-15,-877.0E-15,-918.3E-15
3.503E6,-690.6E-15,-723.4E-15,-877.3E-15,-918.6E-15
3.504E6,-690.8E-15,-723.6E-15,-877.5E-15,-918.8E-15
3.505E6,-691.0E-15,-723.8E-15,-877.8E-15,-919.1E-15
3.506E6,-691.2E-15,-724.0E-15,-878.0E-15,-919.4E-15
3.507E6,-691.4E-15,-724.2E-15,-878.3E-15,-919.6E-15
3.508E6,-691.6E-15,-724.4E-15,-878.5E-15,-919.9E-15
3.509E6,-691.8E-15,-724.6E-15,-878.8E-15,-920.1E-15
3.510E6,-692.0E-15,-724.8E-15,-879.0E-15,-920.4E-15
3.511E6,-692.2E-15,-725.0E-15,-879.3E-15,-920.7E-15
