freq,imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.2 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.2 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.4 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.4 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.6 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.6 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.8 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.8 ))*1m)
8.574E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.575E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.576E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.577E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.578E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.579E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.580E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.581E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.582E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.583E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.584E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.585E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.586E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.587E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.588E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.589E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.590E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.591E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.592E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.593E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.594E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.595E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.596E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.597E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.598E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.599E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.600E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.601E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.602E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.603E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.604E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.605E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.606E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.607E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.608E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.609E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.610E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.611E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.612E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.613E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.614E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.615E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.616E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.617E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.618E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.619E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.620E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.621E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.622E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.623E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.624E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.625E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.626E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.627E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.628E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.629E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.630E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.631E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.632E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.633E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.634E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.635E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.636E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.637E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.638E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.639E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.640E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.641E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.642E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.643E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.644E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.645E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.646E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.647E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.648E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.649E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.650E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.651E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.652E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.653E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.654E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.655E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.656E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.657E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.658E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.659E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.660E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.661E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.662E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.663E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.664E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.665E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.666E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.667E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.668E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.669E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.670E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.671E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.672E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.673E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.674E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.675E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.676E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.677E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.678E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.679E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.680E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.681E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.682E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.683E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.684E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.685E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.686E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.687E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.688E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.689E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.690E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.691E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.692E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.693E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.694E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.695E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.696E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.697E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.698E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.699E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.700E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.701E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.702E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.703E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.704E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.705E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.706E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.707E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.708E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.709E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.710E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.711E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.712E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.713E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.714E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.715E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.716E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.717E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.718E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.719E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.720E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.721E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.722E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.723E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.724E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.725E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.726E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.727E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.728E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.729E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.730E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.731E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.732E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.733E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.734E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.735E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.736E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.737E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.738E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.739E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.740E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.741E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.742E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.743E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.744E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.745E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.746E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.747E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.748E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.749E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.750E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.751E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.752E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.753E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.754E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.755E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.756E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.757E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.758E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.759E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.760E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.761E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.762E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.763E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.764E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.765E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.766E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.767E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.768E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.769E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.770E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.771E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.772E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.773E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.774E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.775E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.776E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.777E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.778E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.779E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.780E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.781E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.782E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.783E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.784E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.785E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.786E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.787E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.788E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.789E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.790E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.791E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.792E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.793E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.794E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.795E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.796E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.797E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.798E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.799E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.800E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.801E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.802E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.803E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.804E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.805E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.806E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.807E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.808E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.809E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.810E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.811E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.812E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.813E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.814E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.815E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.816E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.817E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.818E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.819E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.820E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.821E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.822E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.823E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.824E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.825E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.826E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.827E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.828E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.829E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.830E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.831E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.832E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.833E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.834E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.835E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.836E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.837E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.838E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.839E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.840E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.841E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.842E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.843E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.844E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.845E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.846E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.847E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.848E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.849E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.850E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.851E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.852E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.853E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.854E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.855E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.856E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.857E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.858E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.859E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.860E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.861E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.862E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.863E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.864E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.865E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.866E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.867E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.868E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.869E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.870E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.871E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.872E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.873E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.874E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.875E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.876E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.877E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.878E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.879E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.880E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.881E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.882E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.883E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.884E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.885E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.886E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.887E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.888E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.889E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.890E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.891E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.892E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.893E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.894E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.895E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.896E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.897E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.898E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.899E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.900E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.901E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.902E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.903E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.904E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.905E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.906E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.907E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.908E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.909E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.910E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.911E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.912E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.913E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.914E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.915E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.916E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.917E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.918E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.919E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.920E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.921E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.922E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.923E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
8.924E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
